Source,Target,Weight
1109.HK-2014,600383.SH-2018,0.945282037
1109.HK-2014,0813.HK-2014,0.90003207
1109.HK-2014,600340.SH-2019,0.898208486
1109.HK-2014,0813.HK-2018,0.887840609
1109.HK-2014,1109.HK-2016,0.88098
1109.HK-2014,600048.SH-2014,0.877035658
1109.HK-2014,600048.SH-2018,0.859526017
1109.HK-2014,600383.SH-2017,0.856741484
1109.HK-2014,1098.HK-2019,0.850370973
1109.HK-2014,002146.SZ-2018,0.842641447
600606.SH-2014,2777.HK-2018,0.961064679
600606.SH-2014,0813.HK-2015,0.911636986
600606.SH-2014,2777.HK-2019,0.910181186
600606.SH-2014,3333.HK-2015,0.909826199
600606.SH-2014,1813.HK-2017,0.909122531
600606.SH-2014,3333.HK-2016,0.904615547
600606.SH-2014,1918.HK-2017,0.900912512
600606.SH-2014,1238.HK-2016,0.898282258
600606.SH-2014,3333.HK-2017,0.89716974
600606.SH-2014,1638.HK-2019,0.891452512
600606.SH-2014,0832.HK-2019,0.89045169
600606.SH-2014,1813.HK-2018,0.886937913
600606.SH-2014,3333.HK-2019,0.88670963
600606.SH-2014,0817.HK-2016,0.886652196
600606.SH-2014,0960.HK-2018,0.884644381
600606.SH-2014,0960.HK-2017,0.884553514
600606.SH-2014,1238.HK-2017,0.875256998
600606.SH-2014,002146.SZ-2016,0.874799207
600606.SH-2014,1238.HK-2018,0.8730294
600606.SH-2014,600340.SH-2019,0.872574944
600606.SH-2014,0817.HK-2015,0.869964863
600606.SH-2014,1813.HK-2016,0.869534694
600606.SH-2014,0813.HK-2018,0.867675604
600466.SH-2014,1908.HK-2015,0.929379183
600466.SH-2014,1281.HK-2014,0.918581741
600466.SH-2014,1281.HK-2019,0.916275116
600466.SH-2014,2777.HK-2014,0.899489498
600466.SH-2014,000732.SZ-2016,0.896532357
600466.SH-2014,001979.SZ-2016,0.895555765
600466.SH-2014,600048.SH-2017,0.895034298
600466.SH-2014,2868.HK-2015,0.8946757
600466.SH-2014,600376.SH-2017,0.889167081
600466.SH-2014,001979.SZ-2015,0.88594534
600466.SH-2014,000732.SZ-2017,0.884746694
600466.SH-2014,600325.SH-2017,0.882567236
600466.SH-2014,600325.SH-2015,0.882219696
600466.SH-2014,3301.HK-2017,0.8820037
600466.SH-2014,1638.HK-2017,0.880934847
600466.SH-2014,600048.SH-2014,0.872310228
002244.SZ-2014,600383.SH-2015,0.944302566
002244.SZ-2014,600383.SH-2016,0.941143075
002244.SZ-2014,000926.SZ-2016,0.936386783
002244.SZ-2014,2868.HK-2016,0.935933047
002244.SZ-2014,600383.SH-2014,0.931650007
002244.SZ-2014,2777.HK-2015,0.92397875
002244.SZ-2014,3900.HK-2016,0.918511464
002244.SZ-2014,3900.HK-2014,0.918370914
002244.SZ-2014,1098.HK-2015,0.918166828
002244.SZ-2014,1098.HK-2014,0.918135277
002244.SZ-2014,000926.SZ-2017,0.917661938
002244.SZ-2014,600708.SH-2016,0.917092812
002244.SZ-2014,1281.HK-2016,0.91377775
002244.SZ-2014,3383.HK-2014,0.912716813
002244.SZ-2014,1281.HK-2018,0.911345311
002244.SZ-2014,000926.SZ-2019,0.909380182
002244.SZ-2014,0813.HK-2016,0.909268012
002244.SZ-2014,600376.SH-2019,0.90489787
002244.SZ-2014,0688.HK-2017,0.902269146
002244.SZ-2014,0884.HK-2015,0.899723421
002244.SZ-2014,3377.HK-2016,0.899633489
002244.SZ-2014,600466.SH-2017,0.898410859
002244.SZ-2014,600048.SH-2016,0.89705144
002244.SZ-2014,3377.HK-2019,0.896174012
002146.SZ-2014,3380.HK-2019,0.951018506
002146.SZ-2014,002146.SZ-2017,0.939972906
002146.SZ-2014,3380.HK-2017,0.893088286
002146.SZ-2014,1966.HK-2018,0.881436938
002146.SZ-2014,2768.HK-2016,0.877234836
002146.SZ-2014,600340.SH-2015,0.868461086
002146.SZ-2014,1813.HK-2019,0.866278366
002146.SZ-2014,1628.HK-2018,0.857143263
002146.SZ-2014,002146.SZ-2018,0.854549917
002146.SZ-2014,601155.SH-2017,0.852602969
002146.SZ-2014,002146.SZ-2019,0.851877758
002146.SZ-2014,001979.SZ-2018,0.848109865
002146.SZ-2014,601155.SH-2018,0.844510579
002146.SZ-2014,601155.SH-2019,0.844406938
002146.SZ-2014,3383.HK-2019,0.844175249
002146.SZ-2014,1109.HK-2016,0.838254809
000961.SZ-2014,600606.SH-2016,0.952242342
000961.SZ-2014,000961.SZ-2015,0.943720995
000961.SZ-2014,3900.HK-2017,0.94351423
000961.SZ-2014,000961.SZ-2019,0.898042614
000961.SZ-2014,2007.HK-2015,0.889080902
000961.SZ-2014,000656.SZ-2015,0.88240984
000961.SZ-2014,1638.HK-2014,0.878688352
000961.SZ-2014,000961.SZ-2017,0.877508143
000961.SZ-2014,000926.SZ-2015,0.87425429
000961.SZ-2014,1813.HK-2017,0.869963969
000961.SZ-2014,1918.HK-2016,0.868782875
000961.SZ-2014,1862.HK-2016,0.868625034
000961.SZ-2014,000732.SZ-2015,0.862639909
000961.SZ-2014,3301.HK-2016,0.858495481
000961.SZ-2014,1813.HK-2018,0.855938954
000961.SZ-2014,1813.HK-2016,0.851953197
2777.HK-2014,001979.SZ-2015,0.9388952
2777.HK-2014,600048.SH-2017,0.934993198
2777.HK-2014,1281.HK-2014,0.93350691
2777.HK-2014,1281.HK-2019,0.932903073
2777.HK-2014,001979.SZ-2016,0.924623345
2777.HK-2014,1908.HK-2015,0.923650157
2777.HK-2014,600376.SH-2017,0.920621147
2777.HK-2014,1908.HK-2016,0.912503486
2777.HK-2014,000732.SZ-2016,0.909815618
2777.HK-2014,000732.SZ-2017,0.908540653
2777.HK-2014,600325.SH-2015,0.905158243
2777.HK-2014,0817.HK-2014,0.903814823
2777.HK-2014,600325.SH-2017,0.901029703
2777.HK-2014,1862.HK-2015,0.900267653
2777.HK-2014,3301.HK-2017,0.891405515
2777.HK-2014,2868.HK-2015,0.890238376
2777.HK-2014,600325.SH-2019,0.884106623
2777.HK-2014,600325.SH-2018,0.883832907
2777.HK-2014,600048.SH-2014,0.879998854
2777.HK-2014,001979.SZ-2017,0.87504041
3883.HK-2014,3883.HK-2016,0.967657219
3883.HK-2014,1777.HK-2015,0.965276129
3883.HK-2014,1966.HK-2014,0.955525781
3883.HK-2014,1966.HK-2015,0.952946056
3883.HK-2014,1628.HK-2015,0.946271803
3883.HK-2014,1777.HK-2014,0.940425368
3883.HK-2014,1098.HK-2016,0.938312356
3883.HK-2014,000031.SZ-2016,0.931800444
3883.HK-2014,2868.HK-2017,0.913852266
3883.HK-2014,600325.SH-2016,0.912715972
3883.HK-2014,000926.SZ-2018,0.912561418
3883.HK-2014,600708.SH-2015,0.89877227
3883.HK-2014,1628.HK-2014,0.895543269
3883.HK-2014,000031.SZ-2018,0.893164752
3883.HK-2014,0106.HK-2016,0.890041867
3883.HK-2014,000031.SZ-2015,0.889503906
3883.HK-2014,1777.HK-2017,0.888160957
1638.HK-2014,000961.SZ-2017,0.944407489
1638.HK-2014,1862.HK-2016,0.940128685
1638.HK-2014,2007.HK-2015,0.939341233
1638.HK-2014,000961.SZ-2015,0.904694082
1638.HK-2014,600606.SH-2016,0.89885106
1638.HK-2014,000656.SZ-2015,0.879707733
1638.HK-2014,3900.HK-2017,0.875418999
1638.HK-2014,000961.SZ-2019,0.87426991
1638.HK-2014,0832.HK-2016,0.874201756
1638.HK-2014,002146.SZ-2015,0.86729687
000671.SZ-2014,1862.HK-2018,0.945091067
000671.SZ-2014,1862.HK-2017,0.877763516
000671.SZ-2014,1862.HK-2019,0.870082195
000671.SZ-2014,601155.SH-2015,0.869306996
000671.SZ-2014,3301.HK-2019,0.869099263
000671.SZ-2014,000671.SZ-2019,0.865744498
1098.HK-2014,1098.HK-2015,0.953406579
1098.HK-2014,000926.SZ-2019,0.950349565
1098.HK-2014,000926.SZ-2018,0.947107491
1098.HK-2014,600325.SH-2016,0.94159828
1098.HK-2014,1281.HK-2018,0.938535716
1098.HK-2014,3383.HK-2014,0.936962171
1098.HK-2014,2777.HK-2015,0.933827031
1098.HK-2014,1281.HK-2017,0.918988364
1098.HK-2014,3900.HK-2014,0.917452835
1098.HK-2014,0688.HK-2017,0.916563577
1098.HK-2014,000926.SZ-2017,0.915863065
1098.HK-2014,1098.HK-2016,0.911978796
1098.HK-2014,1281.HK-2016,0.91114257
1098.HK-2014,600708.SH-2016,0.909696957
1098.HK-2014,1966.HK-2015,0.907890748
1098.HK-2014,600383.SH-2014,0.907664133
1098.HK-2014,600376.SH-2019,0.907520795
1098.HK-2014,000031.SZ-2016,0.906731735
1098.HK-2014,0813.HK-2016,0.905007544
1098.HK-2014,1966.HK-2014,0.90416553
1098.HK-2014,600383.SH-2016,0.903259304
1098.HK-2014,0960.HK-2015,0.902599665
1098.HK-2014,600383.SH-2015,0.901780696
0813.HK-2014,0813.HK-2018,0.893911803
0813.HK-2014,1109.HK-2017,0.883274164
0813.HK-2014,1109.HK-2016,0.877789416
0813.HK-2014,600383.SH-2018,0.877257984
0813.HK-2014,600340.SH-2019,0.876844405
0813.HK-2014,001979.SZ-2018,0.870871803
0813.HK-2014,002146.SZ-2018,0.87083474
0813.HK-2014,002146.SZ-2019,0.870735707
0813.HK-2014,601155.SH-2019,0.866075658
0813.HK-2014,600340.SH-2018,0.858371088
0813.HK-2014,1628.HK-2018,0.857119308
0813.HK-2014,1966.HK-2018,0.854094611
3383.HK-2014,2777.HK-2015,0.96773929
3383.HK-2014,1098.HK-2015,0.946938174
3383.HK-2014,3900.HK-2014,0.944364418
3383.HK-2014,1281.HK-2018,0.941638656
3383.HK-2014,600376.SH-2019,0.937085136
3383.HK-2014,000926.SZ-2019,0.936552202
3383.HK-2014,0813.HK-2016,0.935716188
3383.HK-2014,0688.HK-2017,0.928044013
3383.HK-2014,1281.HK-2017,0.914789791
3383.HK-2014,0960.HK-2015,0.911226655
3383.HK-2014,000926.SZ-2018,0.908287386
3383.HK-2014,600383.SH-2015,0.905680229
3383.HK-2014,600325.SH-2016,0.905194795
3383.HK-2014,600376.SH-2018,0.902177048
3383.HK-2014,600048.SH-2016,0.898497892
3383.HK-2014,3383.HK-2015,0.895577067
3383.HK-2014,1628.HK-2014,0.889318927
3383.HK-2014,000926.SZ-2016,0.887025204
1238.HK-2014,1777.HK-2016,0.960223982
1238.HK-2014,002244.SZ-2018,0.956896261
1238.HK-2014,1777.HK-2018,0.954258346
1238.HK-2014,600708.SH-2019,0.942242523
1238.HK-2014,2868.HK-2019,0.938955997
1238.HK-2014,600376.SH-2016,0.935603235
1238.HK-2014,3900.HK-2018,0.931685006
1238.HK-2014,600466.SH-2018,0.918575594
1238.HK-2014,1638.HK-2018,0.917702123
1238.HK-2014,3377.HK-2018,0.913590405
1238.HK-2014,000656.SZ-2017,0.913563093
1238.HK-2014,1638.HK-2016,0.911926205
1238.HK-2014,3377.HK-2014,0.911426114
1238.HK-2014,600466.SH-2016,0.911008644
1238.HK-2014,000656.SZ-2016,0.91095582
1238.HK-2014,3377.HK-2017,0.910841756
1238.HK-2014,3900.HK-2015,0.909488155
1238.HK-2014,000961.SZ-2016,0.908334567
1238.HK-2014,3377.HK-2015,0.907249343
1238.HK-2014,000671.SZ-2016,0.907041062
1238.HK-2014,1862.HK-2014,0.905965479
1238.HK-2014,1638.HK-2015,0.905144999
1238.HK-2014,3383.HK-2016,0.903129
1238.HK-2014,0817.HK-2014,0.899248612
1238.HK-2014,1777.HK-2017,0.885712307
3900.HK-2014,2777.HK-2015,0.958476072
3900.HK-2014,600376.SH-2019,0.95597884
3900.HK-2014,0813.HK-2016,0.950066306
3900.HK-2014,1098.HK-2015,0.934889851
3900.HK-2014,3383.HK-2015,0.932115814
3900.HK-2014,0688.HK-2017,0.925900583
3900.HK-2014,1281.HK-2018,0.922198286
3900.HK-2014,600383.SH-2015,0.921225475
3900.HK-2014,000926.SZ-2019,0.919791932
3900.HK-2014,000031.SZ-2016,0.916895588
3900.HK-2014,600376.SH-2018,0.913897442
3900.HK-2014,1966.HK-2015,0.907795368
3900.HK-2014,2868.HK-2016,0.907187551
3900.HK-2014,1281.HK-2017,0.906292773
3900.HK-2014,600048.SH-2016,0.906064167
3900.HK-2014,0960.HK-2015,0.903635663
3900.HK-2014,000926.SZ-2018,0.900452415
3900.HK-2014,1966.HK-2014,0.898656005
3900.HK-2014,600325.SH-2016,0.897652515
3900.HK-2014,3900.HK-2016,0.897613332
3900.HK-2014,3383.HK-2016,0.896052342
3900.HK-2014,000926.SZ-2016,0.894449624
3377.HK-2014,3377.HK-2017,0.987637634
3377.HK-2014,3377.HK-2015,0.978011015
3377.HK-2014,3377.HK-2018,0.976724215
3377.HK-2014,000961.SZ-2016,0.971165371
3377.HK-2014,3900.HK-2015,0.96860838
3377.HK-2014,1638.HK-2015,0.966685581
3377.HK-2014,000656.SZ-2016,0.964106831
3377.HK-2014,600466.SH-2016,0.959464627
3377.HK-2014,1638.HK-2016,0.95856223
3377.HK-2014,000656.SZ-2017,0.955364164
3377.HK-2014,000671.SZ-2016,0.954862316
3377.HK-2014,1862.HK-2014,0.952430545
3377.HK-2014,600466.SH-2018,0.947677558
3377.HK-2014,3377.HK-2016,0.922555637
3377.HK-2014,600708.SH-2019,0.921149286
3377.HK-2014,600376.SH-2016,0.91942012
3377.HK-2014,1777.HK-2016,0.916498927
3377.HK-2014,600466.SH-2017,0.915961076
3377.HK-2014,1862.HK-2015,0.915042275
3377.HK-2014,2868.HK-2018,0.912717023
3377.HK-2014,002244.SZ-2018,0.912381157
3377.HK-2014,3900.HK-2018,0.91028678
3377.HK-2014,1777.HK-2018,0.909137994
3377.HK-2014,1281.HK-2015,0.907821679
3377.HK-2014,3377.HK-2019,0.906087372
3377.HK-2014,2868.HK-2019,0.901824929
3377.HK-2014,2868.HK-2017,0.900692395
1862.HK-2014,600466.SH-2016,0.97676701
1862.HK-2014,000961.SZ-2016,0.954506768
1862.HK-2014,3900.HK-2015,0.953567411
1862.HK-2014,3377.HK-2015,0.951248646
1862.HK-2014,1638.HK-2015,0.950676161
1862.HK-2014,3377.HK-2018,0.948585566
1862.HK-2014,3377.HK-2017,0.947198959
1862.HK-2014,600466.SH-2018,0.943805436
1862.HK-2014,000656.SZ-2016,0.932299992
1862.HK-2014,1638.HK-2016,0.924704496
1862.HK-2014,000671.SZ-2016,0.924511058
1862.HK-2014,000656.SZ-2017,0.9225557
1862.HK-2014,002244.SZ-2018,0.917427302
1862.HK-2014,1777.HK-2016,0.908449127
1862.HK-2014,600708.SH-2019,0.906534512
1862.HK-2014,1777.HK-2018,0.903987457
1862.HK-2014,600466.SH-2017,0.903934372
1862.HK-2014,600376.SH-2016,0.903650587
1862.HK-2014,1862.HK-2015,0.901365075
600383.SH-2014,600383.SH-2016,0.953358494
600383.SH-2014,000926.SZ-2016,0.93655928
600383.SH-2014,600708.SH-2016,0.934721774
600383.SH-2014,000926.SZ-2017,0.931523519
600383.SH-2014,2868.HK-2016,0.926613514
600383.SH-2014,0884.HK-2015,0.921922788
600383.SH-2014,1281.HK-2016,0.921491905
600383.SH-2014,3900.HK-2016,0.917709257
600383.SH-2014,3377.HK-2019,0.912509318
600383.SH-2014,0106.HK-2016,0.910876544
600383.SH-2014,600383.SH-2015,0.909603691
600383.SH-2014,1281.HK-2015,0.906125704
600383.SH-2014,3377.HK-2016,0.905183045
600383.SH-2014,600466.SH-2017,0.903496356
600383.SH-2014,1098.HK-2015,0.902590608
600383.SH-2014,002244.SZ-2016,0.900890829
600383.SH-2014,600708.SH-2017,0.898325333
600383.SH-2014,600466.SH-2015,0.896104813
600383.SH-2014,000926.SZ-2018,0.895801892
1281.HK-2014,1281.HK-2019,0.980494976
1281.HK-2014,1908.HK-2015,0.948171005
1281.HK-2014,600376.SH-2017,0.936706544
1281.HK-2014,1908.HK-2016,0.928517563
1281.HK-2014,000732.SZ-2017,0.925776489
1281.HK-2014,001979.SZ-2015,0.92469265
1281.HK-2014,1862.HK-2015,0.921603776
1281.HK-2014,0817.HK-2014,0.920974102
1281.HK-2014,000732.SZ-2016,0.920895963
1281.HK-2014,600325.SH-2015,0.918116122
1281.HK-2014,600048.SH-2017,0.914596343
1281.HK-2014,600325.SH-2017,0.912920502
1281.HK-2014,2868.HK-2018,0.908613958
1281.HK-2014,001979.SZ-2016,0.905138028
1281.HK-2014,000671.SZ-2017,0.901119978
1281.HK-2014,3301.HK-2017,0.897663829
1281.HK-2014,2868.HK-2015,0.893316489
1281.HK-2014,3383.HK-2016,0.892636245
1281.HK-2014,600325.SH-2019,0.891644346
1281.HK-2014,600325.SH-2018,0.891190399
1281.HK-2014,600048.SH-2014,0.885047269
600048.SH-2014,2777.HK-2016,0.92915832
600048.SH-2014,001979.SZ-2017,0.91529741
600048.SH-2014,001979.SZ-2016,0.902085003
600048.SH-2014,2868.HK-2015,0.893922984
600048.SH-2014,000732.SZ-2016,0.88851132
600048.SH-2014,3301.HK-2017,0.88832924
600048.SH-2014,1908.HK-2015,0.88611556
600048.SH-2014,1281.HK-2019,0.883727166
600048.SH-2014,600325.SH-2017,0.878577852
600048.SH-2014,600325.SH-2019,0.878327664
600048.SH-2014,600325.SH-2018,0.878055505
600048.SH-2014,600383.SH-2018,0.876898567
600048.SH-2014,600048.SH-2017,0.875022845
600048.SH-2014,600340.SH-2019,0.870511021
600048.SH-2014,3380.HK-2016,0.868067417
0688.HK-2014,0688.HK-2016,0.955568214
0688.HK-2014,0688.HK-2019,0.953488439
0688.HK-2014,0688.HK-2015,0.951634828
0688.HK-2014,0688.HK-2018,0.946127087
0688.HK-2014,600048.SH-2015,0.944351158
0688.HK-2014,1098.HK-2019,0.869261181
0688.HK-2014,2777.HK-2016,0.864497907
0817.HK-2014,1908.HK-2016,0.955722803
0817.HK-2014,600376.SH-2017,0.934044848
0817.HK-2014,001979.SZ-2015,0.933346549
0817.HK-2014,000732.SZ-2017,0.933340997
0817.HK-2014,1908.HK-2015,0.922512424
0817.HK-2014,3383.HK-2016,0.922511015
0817.HK-2014,1281.HK-2019,0.920642328
0817.HK-2014,3900.HK-2018,0.920102026
0817.HK-2014,1638.HK-2018,0.917528654
0817.HK-2014,2868.HK-2019,0.914795215
0817.HK-2014,600708.SH-2019,0.912751892
0817.HK-2014,000671.SZ-2017,0.906198981
0817.HK-2014,600376.SH-2016,0.906114968
0817.HK-2014,600048.SH-2017,0.905690611
0817.HK-2014,2868.HK-2018,0.90462621
0817.HK-2014,600325.SH-2015,0.902098791
0817.HK-2014,002244.SZ-2018,0.901554854
0817.HK-2014,3383.HK-2015,0.896765899
0817.HK-2014,1777.HK-2016,0.895756726
0817.HK-2014,1777.HK-2018,0.895617256
0817.HK-2014,600325.SH-2017,0.894484127
0817.HK-2014,001979.SZ-2016,0.892948771
2868.HK-2014,600376.SH-2015,0.931095412
2868.HK-2014,000732.SZ-2015,0.92545338
2868.HK-2014,3301.HK-2016,0.919340305
2868.HK-2014,000926.SZ-2015,0.900385904
2868.HK-2014,1233.HK-2017,0.897793509
2868.HK-2014,1908.HK-2018,0.892625167
2868.HK-2014,3380.HK-2016,0.890882982
2868.HK-2014,1908.HK-2019,0.888646052
2868.HK-2014,1233.HK-2018,0.878557543
2868.HK-2014,000671.SZ-2015,0.873139063
2868.HK-2014,1628.HK-2019,0.870182949
2868.HK-2014,1233.HK-2015,0.866300236
2868.HK-2014,3883.HK-2015,0.851569283
0884.HK-2014,0106.HK-2019,0.948829206
0884.HK-2014,2768.HK-2019,0.909919401
0884.HK-2014,1813.HK-2014,0.897558534
0884.HK-2014,1813.HK-2015,0.893775058
0884.HK-2014,000031.SZ-2019,0.887118355
0884.HK-2014,0106.HK-2017,0.886468396
0884.HK-2014,000732.SZ-2018,0.885642268
0884.HK-2014,0832.HK-2014,0.872901901
0884.HK-2014,1628.HK-2016,0.871960086
0884.HK-2014,1109.HK-2015,0.870732909
0884.HK-2014,002244.SZ-2017,0.867961914
1813.HK-2014,1813.HK-2015,0.940341548
1813.HK-2014,2768.HK-2019,0.911791919
1813.HK-2014,3380.HK-2015,0.903548135
1813.HK-2014,0106.HK-2019,0.895172274
1813.HK-2014,1109.HK-2015,0.887477397
1813.HK-2014,002244.SZ-2017,0.877828198
1813.HK-2014,1098.HK-2017,0.861178374
1777.HK-2014,1966.HK-2014,0.957679797
1777.HK-2014,1777.HK-2015,0.954803768
1777.HK-2014,1966.HK-2015,0.949263462
1777.HK-2014,3883.HK-2016,0.940653442
1777.HK-2014,1628.HK-2015,0.938025713
1777.HK-2014,000031.SZ-2016,0.931559476
1777.HK-2014,1098.HK-2016,0.913746755
1777.HK-2014,600708.SH-2015,0.912538747
1777.HK-2014,0884.HK-2015,0.905772895
1777.HK-2014,1628.HK-2014,0.904742113
1777.HK-2014,2868.HK-2017,0.904031921
1777.HK-2014,3380.HK-2015,0.900010752
1777.HK-2014,0106.HK-2016,0.894890381
1777.HK-2014,000031.SZ-2015,0.893070439
1777.HK-2014,000031.SZ-2018,0.883510619
0106.HK-2014,1908.HK-2017,0.9722958
0106.HK-2014,1098.HK-2019,0.899379875
0106.HK-2014,3333.HK-2018,0.886518336
0106.HK-2014,600340.SH-2018,0.885818497
0106.HK-2014,0884.HK-2016,0.881610829
0106.HK-2014,000732.SZ-2018,0.873732218
0106.HK-2014,1098.HK-2017,0.869369196
0106.HK-2014,1109.HK-2016,0.860394738
0106.HK-2014,1628.HK-2018,0.859119307
0106.HK-2014,0106.HK-2015,0.856707016
0106.HK-2014,1628.HK-2017,0.856053664
1628.HK-2014,3380.HK-2015,0.946965702
1628.HK-2014,000031.SZ-2018,0.920145075
1628.HK-2014,1281.HK-2018,0.911669301
1628.HK-2014,0688.HK-2017,0.909266118
1628.HK-2014,1966.HK-2014,0.908710751
1628.HK-2014,1966.HK-2015,0.907504846
1628.HK-2014,000926.SZ-2019,0.904375862
1628.HK-2014,1628.HK-2015,0.90243585
1628.HK-2014,1777.HK-2015,0.899478496
1628.HK-2014,0960.HK-2015,0.899073927
1628.HK-2014,1098.HK-2016,0.898073607
1628.HK-2014,3883.HK-2016,0.8903962
1628.HK-2014,600708.SH-2017,0.888071391
1628.HK-2014,2777.HK-2015,0.88747331
1966.HK-2014,1966.HK-2015,0.976858144
1966.HK-2014,1777.HK-2015,0.973426516
1966.HK-2014,000031.SZ-2016,0.951895076
1966.HK-2014,3883.HK-2016,0.951880007
1966.HK-2014,1628.HK-2015,0.94274531
1966.HK-2014,1098.HK-2016,0.928148653
1966.HK-2014,2868.HK-2017,0.912340825
1966.HK-2014,600325.SH-2016,0.912191253
1966.HK-2014,000926.SZ-2018,0.911650485
1966.HK-2014,000926.SZ-2019,0.906005957
1966.HK-2014,600708.SH-2015,0.905392511
1966.HK-2014,3383.HK-2015,0.901735133
1966.HK-2014,3380.HK-2015,0.901666148
1966.HK-2014,1098.HK-2015,0.901198312
1966.HK-2014,0884.HK-2015,0.899465962
1966.HK-2014,0688.HK-2017,0.893893285
0832.HK-2014,0106.HK-2017,0.951514142
0832.HK-2014,000031.SZ-2019,0.943218604
0832.HK-2014,1628.HK-2016,0.930650402
0832.HK-2014,000732.SZ-2018,0.908049606
0832.HK-2014,0817.HK-2015,0.90339349
0832.HK-2014,0832.HK-2018,0.899580011
0832.HK-2014,0832.HK-2017,0.899117575
0832.HK-2014,0817.HK-2016,0.89831484
0832.HK-2014,1238.HK-2015,0.897470715
0832.HK-2014,002244.SZ-2015,0.895208462
0832.HK-2014,0832.HK-2016,0.894787434
0832.HK-2014,1238.HK-2019,0.894614886
0832.HK-2014,002244.SZ-2019,0.891821482
0832.HK-2014,0106.HK-2019,0.891118554
0832.HK-2014,1777.HK-2019,0.890988932
0832.HK-2014,0884.HK-2016,0.887315812
0832.HK-2014,1238.HK-2017,0.885062195
0832.HK-2014,1238.HK-2018,0.882330387
0832.HK-2014,2768.HK-2019,0.868963077
0832.HK-2014,000031.SZ-2017,0.863355025
000732.SZ-2015,3301.HK-2016,0.971756418
000732.SZ-2015,000926.SZ-2015,0.923248901
000732.SZ-2015,000671.SZ-2015,0.889966057
000732.SZ-2015,1908.HK-2019,0.88831289
000732.SZ-2015,600376.SH-2015,0.88641191
000732.SZ-2015,1233.HK-2015,0.872972591
000732.SZ-2015,002146.SZ-2016,0.872683728
000732.SZ-2015,1233.HK-2017,0.869264566
000732.SZ-2015,1908.HK-2018,0.868584811
000732.SZ-2015,1813.HK-2017,0.867763409
000732.SZ-2015,1233.HK-2018,0.864194943
000732.SZ-2015,3380.HK-2016,0.863508282
000732.SZ-2015,1628.HK-2019,0.858660973
000732.SZ-2015,1813.HK-2016,0.857541831
3333.HK-2015,1918.HK-2017,0.91450415
3333.HK-2015,0813.HK-2015,0.911186075
3333.HK-2015,3333.HK-2017,0.909706879
3333.HK-2015,1638.HK-2019,0.908396544
3333.HK-2015,2777.HK-2019,0.907002753
3333.HK-2015,2777.HK-2018,0.905288987
3333.HK-2015,3333.HK-2019,0.902694253
3333.HK-2015,0960.HK-2018,0.90063504
3333.HK-2015,0960.HK-2017,0.900500867
3333.HK-2015,0832.HK-2019,0.893686037
3333.HK-2015,1813.HK-2018,0.891006023
3333.HK-2015,3333.HK-2016,0.887615804
3333.HK-2015,000656.SZ-2018,0.887157717
3333.HK-2015,002146.SZ-2016,0.880027746
3333.HK-2015,600340.SH-2019,0.876709105
3333.HK-2015,001979.SZ-2019,0.876526019
3333.HK-2015,2777.HK-2017,0.875798698
3333.HK-2015,1813.HK-2017,0.875671781
3333.HK-2015,1813.HK-2016,0.87303396
3333.HK-2015,0884.HK-2019,0.871706251
3333.HK-2015,600606.SH-2015,0.8714261
600340.SH-2015,1966.HK-2018,0.971620295
600340.SH-2015,601155.SH-2017,0.934812724
600340.SH-2015,3380.HK-2018,0.924697417
600340.SH-2015,601155.SH-2018,0.907012241
600340.SH-2015,600340.SH-2016,0.893480211
600340.SH-2015,0884.HK-2017,0.891268187
600340.SH-2015,1233.HK-2019,0.884832186
600340.SH-2015,2768.HK-2016,0.872393531
600340.SH-2015,2768.HK-2017,0.868433931
600340.SH-2015,3380.HK-2019,0.868043487
600340.SH-2015,000656.SZ-2019,0.86740337
600340.SH-2015,002146.SZ-2017,0.864378682
600340.SH-2015,1966.HK-2019,0.856533414
600340.SH-2015,3380.HK-2017,0.856286369
600340.SH-2015,1233.HK-2018,0.848852641
600340.SH-2015,1813.HK-2019,0.847500383
600340.SH-2015,1233.HK-2015,0.844610561
601155.SH-2015,601155.SH-2016,0.928893911
601155.SH-2015,000671.SZ-2019,0.92511027
601155.SH-2015,3301.HK-2019,0.92426229
601155.SH-2015,1862.HK-2019,0.920203785
601155.SH-2015,600606.SH-2017,0.918359629
601155.SH-2015,000732.SZ-2019,0.917608371
601155.SH-2015,1862.HK-2017,0.915037675
601155.SH-2015,0832.HK-2015,0.901984161
601155.SH-2015,3301.HK-2018,0.898156189
601155.SH-2015,600606.SH-2018,0.897348318
601155.SH-2015,600606.SH-2019,0.897080933
601155.SH-2015,1918.HK-2015,0.896997536
601155.SH-2015,600466.SH-2019,0.896642684
601155.SH-2015,600466.SH-2015,0.893680362
601155.SH-2015,000656.SZ-2015,0.888414166
601155.SH-2015,000961.SZ-2018,0.885370928
601155.SH-2015,000671.SZ-2018,0.861897891
1918.HK-2015,1862.HK-2017,0.939871268
1918.HK-2015,600606.SH-2017,0.927158438
1918.HK-2015,600606.SH-2019,0.915484361
1918.HK-2015,000732.SZ-2019,0.914396888
1918.HK-2015,601155.SH-2016,0.907942036
1918.HK-2015,600708.SH-2017,0.903820938
1918.HK-2015,1862.HK-2019,0.903567083
1918.HK-2015,3301.HK-2019,0.90250165
1918.HK-2015,000671.SZ-2019,0.897599362
1918.HK-2015,600466.SH-2015,0.893213097
1918.HK-2015,600708.SH-2016,0.892984311
